"word","pos","definition_ko","ipa","forms"
"realize","verb","깨닫다, 실현하다","/ˈɹɪə.laɪz/","[{""form"": ""realizes"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""realizing"", ""tags"": [""participle"", ""present""]}, {""form"": ""realized"", ""tags"": [""participle"", ""past""]}, {""form"": ""realized"", ""tags"": [""past""]}, {""form"": ""no-table-tags"", ""tags"": [""table-tags""]}, {""form"": ""glossary"", ""tags"": [""inflection-template""]}, {""form"": ""realize"", ""tags"": [""infinitive""]}, {""form"": ""realize"", ""tags"": [""first-person"", ""present"", ""singular""]}, {""form"": ""realized"", ""tags"": [""first-person"", ""past"", ""singular""]}, {""form"": ""realize"", ""tags"": [""present"", ""second-person"", ""singular""]}, {""form"": ""realizest"", ""tags"": [""archaic"", ""present"", ""second-person"", ""singular""]}, {""form"": ""realized"", ""tags"": [""past"", ""second-person"", ""singular""]}, {""form"": ""realizedst"", ""tags"": [""archaic"", ""past"", ""second-person"", ""singular""]}, {""form"": ""realizes"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""realizeth"", ""tags"": [""archaic"", ""present"", ""singular"", ""third-person""]}, {""form"": ""realized"", ""tags"": [""past"", ""singular"", ""third-person""]}, {""form"": ""realize"", ""tags"": [""plural"", ""present""]}, {""form"": ""realized"", ""tags"": [""past"", ""plural""]}, {""form"": ""realize"", ""tags"": [""present"", ""subjunctive""]}, {""form"": ""realized"", ""tags"": [""past"", ""subjunctive""]}, {""form"": ""realize"", ""tags"": [""imperative"", ""present""]}, {""form"": ""realizing"", ""tags"": [""participle"", ""present""]}, {""form"": ""realized"", ""tags"": [""participle"", ""past""]}, {""form"": ""realise"", ""tags"": [""alternative""]}]"
"structural","adj","구조적인, 구조의","/ˈstɹʌk(t͡)ʃəɹəl/","[{""form"": ""more structural"", ""tags"": [""comparative""]}, {""form"": ""most structural"", ""tags"": [""superlative""]}]"
"structural","noun","구조재","/ˈstɹʌk(t͡)ʃəɹəl/","[{""form"": ""structurals"", ""tags"": [""plural""]}]"
"openly","adv","공공연히, 드러내놓고","/ˈoʊpənli/","[{""form"": ""more openly"", ""tags"": [""comparative""]}, {""form"": ""most openly"", ""tags"": [""superlative""]}]"
"folding","adj","접는, 접이식의","/ˈfəʊldɪŋ/","[]"
"folding","noun","접기","/ˈfəʊldɪŋ/","[{""form"": ""foldings"", ""tags"": [""plural""]}]"
"folding","verb","접다 (진행형)","/ˈfəʊldɪŋ/","[]"
"syndrome","noun","증후군","/ˈsɪndɹəʊm/","[{""form"": ""syndromes"", ""tags"": [""plural""]}]"
"mentally","adv","정신적으로","/ˈmɛntəli/","[{""form"": ""more mentally"", ""tags"": [""comparative""]}, {""form"": ""most mentally"", ""tags"": [""superlative""]}]"
"solar","adj","태양의, 해의","/ˈsəʊ.lə/","[]"
"solar","noun","태양의, 해의","/ˈsəʊ.lə/","[]"
"loop","noun","고리, 순환","/luːp/","[{""form"": ""loops"", ""tags"": [""plural""]}]"
"loop","verb","고리를 만들다","/luːp/","[{""form"": ""loops"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""looping"", ""tags"": [""participle"", ""present""]}, {""form"": ""looped"", ""tags"": [""participle"", ""past""]}, {""form"": ""looped"", ""tags"": [""past""]}]"
"laboratory","noun","실험실, 랩, 연구실","/ˈlæb(ə)ɹəˌtɔɹi/","[{""form"": ""laboratories"", ""tags"": [""plural""]}]"
"improvement","noun","개선","/ɪmˈpɹuːvmənt/","[{""form"": ""improvements"", ""tags"": [""plural""]}, {""form"": ""emprovement"", ""tags"": [""alternative""]}]"
"script","noun","문서, 문장, 문자, 각본, 대본, 스크립트","/skɹɪpt/","[{""form"": ""scripts"", ""tags"": [""plural""]}]"
"script","verb","대본을 쓰다, 각본을 짜다","/skɹɪpt/","[{""form"": ""scripts"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""scripting"", ""tags"": [""participle"", ""present""]}, {""form"": ""scripted"", ""tags"": [""participle"", ""past""]}, {""form"": ""scripted"", ""tags"": [""past""]}]"
"spill","verb","엎지르다","[spɪɫ]","[{""form"": ""spills"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""spilling"", ""tags"": [""participle"", ""present""]}, {""form"": ""spilled"", ""tags"": [""participle"", ""past""]}, {""form"": ""spilled"", ""tags"": [""past""]}, {""form"": ""spilt"", ""tags"": [""participle"", ""past""]}, {""form"": ""spilt"", ""tags"": [""past""]}]"
"spill","noun","엎지르다","[spɪɫ]","[{""form"": ""spills"", ""tags"": [""plural""]}]"
"stumble","noun","넘어질 뻔하다","/ˈstʌmbəl/","[{""form"": ""stumbles"", ""tags"": [""plural""]}]"
"stumble","verb","넘어질 뻔하다","/ˈstʌmbəl/","[{""form"": ""stumbles"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""stumbling"", ""tags"": [""participle"", ""present""]}, {""form"": ""stumbled"", ""tags"": [""participle"", ""past""]}, {""form"": ""stumbled"", ""tags"": [""past""]}]"
"summit","noun","정상, 꼭대기, 산정, 산꼭대기, 서밋, 수뇌회담","/ˈsʌmɪt/","[{""form"": ""summits"", ""tags"": [""plural""]}]"
"summit","verb","정상회담을 열다, 정상에 이르다","/ˈsʌmɪt/","[{""form"": ""summits"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""summiting"", ""tags"": [""participle"", ""present""]}, {""form"": ""summitting"", ""tags"": [""participle"", ""present""]}, {""form"": ""summited"", ""tags"": [""participle"", ""past""]}, {""form"": ""summited"", ""tags"": [""past""]}, {""form"": ""summitted"", ""tags"": [""participle"", ""past""]}, {""form"": ""summitted"", ""tags"": [""past""]}]"
"gathering","noun","모임","/ˈɡæð.ɚ.ɪŋ/","[{""form"": ""gathering Coptic binding with eight gatherings ."", ""tags"": [""canonical""]}, {""form"": ""gatherings"", ""tags"": [""plural""]}]"
"gathering","verb","모이는 (진행형)","/ˈɡæð.ɚ.ɪŋ/","[]"
"gathering","adj","모이는, 집합의","/ˈɡæð.ɚ.ɪŋ/","[]"
"constantly","adv","지속적으로","/ˈkɑnstənʔli/","[{""form"": ""more constantly"", ""tags"": [""comparative""]}, {""form"": ""most constantly"", ""tags"": [""superlative""]}, {""form"": ""constantliel"", ""tags"": [""alternative"", ""obsolete""]}, {""form"": ""constauntly"", ""tags"": [""alternative"", ""obsolete""]}]"
"retirement","noun","퇴직, 은퇴","/ɹəˈtaɪə(ɹ).mənt/","[{""form"": ""retirements"", ""tags"": [""plural""]}]"
"clarify","verb","명확히 하다, 밝히다","/ˈklæɹ.ɪ.faɪ/","[{""form"": ""clarifies"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""clarifying"", ""tags"": [""participle"", ""present""]}, {""form"": ""clarified"", ""tags"": [""participle"", ""past""]}, {""form"": ""clarified"", ""tags"": [""past""]}, {""form"": ""no-table-tags"", ""tags"": [""table-tags""]}, {""form"": ""glossary"", ""tags"": [""inflection-template""]}, {""form"": ""clarify"", ""tags"": [""infinitive""]}, {""form"": ""clarify"", ""tags"": [""first-person"", ""present"", ""singular""]}, {""form"": ""clarified"", ""tags"": [""first-person"", ""past"", ""singular""]}, {""form"": ""clarify"", ""tags"": [""present"", ""second-person"", ""singular""]}, {""form"": ""clarifiest"", ""tags"": [""archaic"", ""present"", ""second-person"", ""singular""]}, {""form"": ""clarified"", ""tags"": [""past"", ""second-person"", ""singular""]}, {""form"": ""clarifiedst"", ""tags"": [""archaic"", ""past"", ""second-person"", ""singular""]}, {""form"": ""clarifies"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""clarifieth"", ""tags"": [""archaic"", ""present"", ""singular"", ""third-person""]}, {""form"": ""clarified"", ""tags"": [""past"", ""singular"", ""third-person""]}, {""form"": ""clarify"", ""tags"": [""plural"", ""present""]}, {""form"": ""clarified"", ""tags"": [""past"", ""plural""]}, {""form"": ""clarify"", ""tags"": [""present"", ""subjunctive""]}, {""form"": ""clarified"", ""tags"": [""past"", ""subjunctive""]}, {""form"": ""clarify"", ""tags"": [""imperative"", ""present""]}, {""form"": ""clarifying"", ""tags"": [""participle"", ""present""]}, {""form"": ""clarified"", ""tags"": [""participle"", ""past""]}]"
"tourism","noun","관광","/ˈtɔːɹɪzəm/","[{""form"": ""tourisms"", ""tags"": [""plural""]}]"
"legislation","noun","입법, 립법, 법률","/ˌlɛd͡ʒɪˈsleɪʃən/","[{""form"": ""legislations"", ""tags"": [""plural""]}]"
"freely","adj","자유로운, 자발적인","/ˈfɹili/","[{""form"": ""freelier"", ""tags"": [""comparative""]}, {""form"": ""more freely"", ""tags"": [""comparative""]}, {""form"": ""freeliest"", ""tags"": [""superlative""]}, {""form"": ""most freely"", ""tags"": [""superlative""]}, {""form"": ""frely"", ""tags"": [""alternative""]}]"
"freely","adv","자유롭게","/ˈfɹili/","[{""form"": ""freelier"", ""tags"": [""comparative""]}, {""form"": ""more freely"", ""tags"": [""comparative""]}, {""form"": ""freeliest"", ""tags"": [""superlative""]}, {""form"": ""most freely"", ""tags"": [""superlative""]}]"
"expedition","noun","탐험, 원정","/ɛkspəˈdɪʃən/","[{""form"": ""expeditions"", ""tags"": [""plural""]}]"
"expedition","verb","신속하게 처리하다","/ɛkspəˈdɪʃən/","[{""form"": ""expeditions"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""expeditioning"", ""tags"": [""participle"", ""present""]}, {""form"": ""expeditioned"", ""tags"": [""participle"", ""past""]}, {""form"": ""expeditioned"", ""tags"": [""past""]}]"
"discourse","noun","논설","/ˈdɪs.kɔːs/","[{""form"": ""discourses"", ""tags"": [""plural""]}, {""form"": ""discours"", ""tags"": [""alternative"", ""obsolete""]}]"
"discourse","verb","담화를 나누다, 논술하다","/ˈdɪs.kɔːs/","[{""form"": ""discourses"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""discoursing"", ""tags"": [""participle"", ""present""]}, {""form"": ""discoursed"", ""tags"": [""participle"", ""past""]}, {""form"": ""discoursed"", ""tags"": [""past""]}, {""form"": ""discours"", ""tags"": [""alternative"", ""obsolete""]}]"
"sweater","noun","스웨터, 쎄타, 풀오버","/ˈswɛtə/","[{""form"": ""sweaters"", ""tags"": [""plural""]}]"
"sweater","verb","스웨터를 입히다","/ˈswɛtə/","[{""form"": ""sweaters"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""sweatering"", ""tags"": [""participle"", ""present""]}, {""form"": ""sweatered"", ""tags"": [""participle"", ""past""]}, {""form"": ""sweatered"", ""tags"": [""past""]}]"
"disclose","verb","공개하다, 폭로하다","/dɪsˈkləʊz/","[{""form"": ""discloses"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""disclosing"", ""tags"": [""participle"", ""present""]}, {""form"": ""disclosed"", ""tags"": [""participle"", ""past""]}, {""form"": ""disclosed"", ""tags"": [""past""]}]"
"respondent","noun","응답자, 피고","/ɹɪˈspɒn.dənt/","[{""form"": ""respondents"", ""tags"": [""plural""]}]"
"respondent","adj","응답하는","/ɹɪˈspɒn.dənt/","[{""form"": ""more respondent"", ""tags"": [""comparative""]}, {""form"": ""most respondent"", ""tags"": [""superlative""]}]"
"sincere","adj","진실하다","/sɪnˈsɪə(ɹ)/","[{""form"": ""more sincere"", ""tags"": [""comparative""]}, {""form"": ""sincerer"", ""tags"": [""comparative""]}, {""form"": ""most sincere"", ""tags"": [""superlative""]}, {""form"": ""sincerest"", ""tags"": [""superlative""]}]"
"patent","noun","특허, 특허권","/ˈpeɪtənt/","[{""form"": ""patents"", ""tags"": [""plural""]}]"
"patent","verb","특허를 출원하다, 특허를 받다","/ˈpeɪtənt/","[{""form"": ""patents"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""patenting"", ""tags"": [""participle"", ""present""]}, {""form"": ""patented"", ""tags"": [""participle"", ""past""]}, {""form"": ""patented"", ""tags"": [""past""]}]"
"patent","adj","명백한, 특허의","/ˈpeɪtənt/","[{""form"": ""more patent"", ""tags"": [""comparative""]}, {""form"": ""most patent"", ""tags"": [""superlative""]}]"
"receiver","noun","수취인, 받는 사람, 수신인, 수신기, 수화기","/ɹəˈsi.vɚ/","[{""form"": ""receivers"", ""tags"": [""plural""]}]"
"warming","noun","온난화, 데움","/ˈwɔːmɪŋ/","[{""form"": ""warmings"", ""tags"": [""plural""]}]"
"warming","verb","따뜻하게 하는, 데우는 (진행형)","/ˈwɔːmɪŋ/","[]"
"frightening","adj","무섭다, 두렵다","/ˈfɹaɪtənɪŋ/","[{""form"": ""more frightening"", ""tags"": [""comparative""]}, {""form"": ""most frightening"", ""tags"": [""superlative""]}]"
"frightening","verb","무섭다, 두렵다","/ˈfɹaɪtənɪŋ/","[]"
"scary","adj","공포의, 무섭다","/ˈskɛə.ɹi/","[{""form"": ""scarier"", ""tags"": [""comparative""]}, {""form"": ""scariest"", ""tags"": [""superlative""]}, {""form"": ""scarey"", ""tags"": [""alternative""]}]"
"scary","adv","무섭게, 오싹하게","/ˈskɛə.ɹi/","[{""form"": ""scarey"", ""tags"": [""alternative""]}]"
"scary","noun","공포의, 무섭다","","[{""form"": ""scarey"", ""tags"": [""alternative""]}]"
"expertise","noun","전문 지식","/ˌɛkspɜːˈtiːz/","[{""form"": ""expertises"", ""tags"": [""plural""]}]"
"legislature","noun","입법부, 립법부","/ˈlɛd͡ʒɪsləˌt͡ʃʊə/","[{""form"": ""legislatures"", ""tags"": [""plural""]}]"
"privilege","noun","특권","/ˈpɹɪv.(ɪ.)lɪd͡ʒ/","[{""form"": ""privileges"", ""tags"": [""plural""]}, {""form"": ""priviledg"", ""tags"": [""alternative""]}, {""form"": ""priviledge"", ""tags"": [""alternative""]}]"
"privilege","verb","특권을 주다, 우선시하다","/ˈpɹɪv.(ɪ.)lɪd͡ʒ/","[{""form"": ""privileges"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""privileging"", ""tags"": [""participle"", ""present""]}, {""form"": ""privileged"", ""tags"": [""participle"", ""past""]}, {""form"": ""privileged"", ""tags"": [""past""]}, {""form"": ""priviledg"", ""tags"": [""alternative""]}, {""form"": ""priviledge"", ""tags"": [""alternative""]}]"
"budget","noun","예산","/ˈbʌd͡ʒ.ɪt/","[{""form"": ""budgets"", ""tags"": [""plural""]}]"
"budget","adj","예산의, 저렴한","/ˈbʌd͡ʒ.ɪt/","[]"
"budget","verb","예산을 세우다, 할당하다","/ˈbʌd͡ʒ.ɪt/","[{""form"": ""budgets"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""budgeting"", ""tags"": [""participle"", ""present""]}, {""form"": ""budgeted"", ""tags"": [""participle"", ""past""]}, {""form"": ""budgeted"", ""tags"": [""past""]}]"
"complaint","noun","불평, 불만, 민원","/kəmˈpleɪnt/","[{""form"": ""complaints"", ""tags"": [""plural""]}]"
"induce","verb","유도하다, 야기하다","/ɪnˈduːs/","[{""form"": ""induces"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""inducing"", ""tags"": [""participle"", ""present""]}, {""form"": ""induced"", ""tags"": [""participle"", ""past""]}, {""form"": ""induced"", ""tags"": [""past""]}]"
"trading","verb","거래하는 (진행형)","/ˈtɹeɪdɪŋ/","[]"
"trading","adj","거래의","/ˈtɹeɪdɪŋ/","[{""form"": ""more trading"", ""tags"": [""comparative""]}, {""form"": ""most trading"", ""tags"": [""superlative""]}]"
"trading","noun","거래, 무역","/ˈtɹeɪdɪŋ/","[{""form"": ""tradings"", ""tags"": [""plural""]}]"
"listener","noun","경청자, 청취자, 리스너","/ˈlɪsənə/","[{""form"": ""listeners"", ""tags"": [""plural""]}]"
"pipeline","noun","관로, 파이프라인, 배관","/ˈpaɪpˌlaɪn/","[{""form"": ""pipelines"", ""tags"": [""plural""]}]"
"pipeline","verb","송유관으로 보내다, 공급하다","/ˈpaɪpˌlaɪn/","[{""form"": ""pipelines"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""pipelining"", ""tags"": [""participle"", ""present""]}, {""form"": ""pipelined"", ""tags"": [""participle"", ""past""]}, {""form"": ""pipelined"", ""tags"": [""past""]}]"
"juror","noun","배심원","/ˈd͡ʒʊəɹə/","[{""form"": ""jurors"", ""tags"": [""plural""]}, {""form"": ""jurour"", ""tags"": [""alternative"", ""obsolete""]}]"
"ecosystem","noun","생태계","/ˈikoʊˌsɪstəm/","[{""form"": ""ecosystems"", ""tags"": [""plural""]}]"
"registration","noun","등록, 등기, 접수처, 리셉션, 프런트","/ˌɹɛd͡ʒ.ɪˈstɹeɪ.ʃən/","[{""form"": ""registrations"", ""tags"": [""plural""]}]"
"involvement","noun","관여, 참여","/ɪnˈvɑlv.mənt/","[{""form"": ""involvements"", ""tags"": [""plural""]}, {""form"": ""envolvement"", ""tags"": [""alternative""]}]"
"badly","adv","나쁘게, 서투르게","/ˈbæd.li/","[{""form"": ""worse"", ""tags"": [""comparative""]}, {""form"": ""worst"", ""tags"": [""superlative""]}]"
"badly","adj","나쁘게, 심하게, 서투르게","/ˈbæd.li/","[{""form"": ""more badly"", ""tags"": [""comparative""]}, {""form"": ""most badly"", ""tags"": [""superlative""]}]"
"unfortunate","adj","불운한, 유감스러운","/ʌnˈfɔː.t͡ʃə.nɪt/","[{""form"": ""more unfortunate"", ""tags"": [""comparative""]}, {""form"": ""most unfortunate"", ""tags"": [""superlative""]}]"
"unfortunate","noun","불행","/ʌnˈfɔː.t͡ʃə.nɪt/","[{""form"": ""unfortunates"", ""tags"": [""plural""]}]"
"leisure","noun","여가, 한가, 한산","/ˈlɛʒə(ɹ)/","[{""form"": ""leisures"", ""tags"": [""plural""]}, {""form"": ""leasure"", ""tags"": [""alternative"", ""obsolete""]}]"
"ballot","noun","투표용지, 투표지, 투표","/ˈbælət/","[{""form"": ""ballots"", ""tags"": [""plural""]}]"
"ballot","verb","투표하다, 찬반을 묻다","/ˈbælət/","[{""form"": ""ballots"", ""tags"": [""present"", ""singular"", ""third-person""]}, {""form"": ""balloting"", ""tags"": [""participle"", ""present""]}, {""form"": ""balloted"", ""tags"": [""participle"", ""past""]}, {""form"": ""balloted"", ""tags"": [""past""]}]"
"disappointing","adj","실망스러운, 기대에 못 미치는","","[{""form"": ""more disappointing"", ""tags"": [""comparative""]}, {""form"": ""most disappointing"", ""tags"": [""superlative""]}]"
